pH,Temperature_C,Dissolved_O2,Turbidity_NTU,Conductivity,Total_Solids,Nitrates,Phosphates,Ammonia,COD,BOD
7.606170973741078,23.130170070869077,9.137294892816552,3.592386989943831,438.6649542669597,248.0053543968259,1.0924754911314083,0.4079588595141885,1.037224191785453,97.61211890324499,42.375111890177465
6.34217590678236,23.610513702491822,11.661214555633505,6.838488390400146,500.3531966428942,148.2798076589023,1.321159105793899,4.1818006364154545,1.000700980072791,36.20770806262831,17.090596321795353
7.594450381636877,23.19586763108856,8.043339711784437,15.424269023472714,346.3340447292281,284.6252518644739,2.118180843212016,0.2814582430347302,0.4260725655639493,81.3628176939624,40.459091543190475
7.16895063175021,23.500352963778855,7.586433369847899,0.5,603.5357917989302,410.1468642687704,1.067990268003917,0.18027720102164485,0.12634111848809473,97.35115992946217,48.83512919756197
6.993846799816425,23.13175792712067,7.349891742839205,10.683207267473737,575.0069596870621,445.41090747719886,0.1,1.266608326024937,1.7876699839369223,81.90144309524507,50.29310713555652
7.767005773304521,31.350574389983983,6.364300672940761,11.40101493422575,520.0253163614266,383.9494192068007,8.460873697066484,2.969055777715554,9.059510200782091,43.69647170442759,64.56462102937942
8.01859971349757,32.39226911595435,7.609270918231044,12.183002896238015,434.4579303763871,358.6406740521561,13.479938205624656,0.9725757201533726,0.3650344437508673,137.82533868612035,74.4341773003909
7.958768071469719,23.431641678127356,6.468277461749747,3.3252122763168193,519.5828742354158,354.1675683547369,1.671590613844676,7.822138504775285,0.0956194117400638,93.10614461847526,67.72078772331542
6.896469486066417,22.25439992103097,7.3032297572853055,15.023373991588038,365.17289184151815,269.94931279152974,1.6530227808694755,1.7052737827245203,3.024002552319278,132.93456353285222,72.9795480795888
7.214472574489272,28.121370003738818,9.371675564094328,1.150091467270032,552.6666790824854,308.2945735801742,0.1,0.11544291138572504,0.5822720788942033,82.19891249458666,34.77220453514182
7.598758058842138,23.51499630073563,5.188223382496646,2.666782651072781,647.9377073188705,470.2162573243698,4.560871964958916,7.407220461434324,3.539727542606882,63.59964054927708,74.96364789840302
7.985327076273416,28.8481931798998,9.051781410032282,25.19279714136625,578.4732671975023,235.16977947873113,6.981944638695369,0.7861050089510343,2.4343637696472067,98.0754276076548,55.44340822939687
7.112495457292827,26.91315359383085,9.370807121211758,16.106096503743952,362.44770362311084,465.33009116388666,0.6341465380002196,0.5082578723880427,5.825487647253242,83.52638621015342,65.46228042623642
7.28860461400171,19.179151482512456,6.787476651416059,0.5,493.37007807277234,291.0174660957147,0.6958250514988625,1.2242581409003588,1.05163229721533,54.66715626025926,30.171240174129334
6.736199015596384,32.96377340598528,3.18066118178453,3.4262331178041694,294.82301474896224,439.2888898185571,6.244177021194447,0.5442714879065125,2.1692403101710362,134.09352776362488,84.42166366998379
6.682276025551598,34.08144952892985,5.905920423230022,2.895789291101672,518.6868373410811,193.38664914522155,3.831480681419701,0.1356380815251496,1.2504342623729647,71.33189331318012,38.10535296282912
7.887515493436519,23.242450892820262,9.334590183809997,3.7897909712313336,504.07240954350465,372.7313781048184,0.18359174481996268,0.01,1.9916892285057688,34.79200845613295,17.422731524590482
8.213744017142494,24.25534298028807,6.958837487862012,3.4132045734854692,225.6220392561403,253.69068776471403,3.8972367843474873,0.8956196210990275,1.1942160094673746,129.84498161872,55.58118264864993
7.3567939270518,27.28639425826207,5.201255981869161,0.7747988438797764,310.5859387305163,192.62595272682313,1.4779855704482305,2.719751292851454,0.4180677414204575,74.8710595256213,48.69647040036275
8.002119738735216,27.505055554941613,6.091405141789209,7.370712664105626,416.02333239074795,339.6680638169851,1.8400557659884529,1.2740531545659326,1.4181361603312204,71.76528322153126,45.013197904332515
7.616981615028581,28.963449227027738,8.513116047708195,15.834106760391247,413.8968303431009,410.8524609736372,5.874035619237183,10.0,1.5040295498162755,37.03837238910078,56.263518913646934
7.012928147236925,35.045920424448575,7.984120422762483,11.199159188339008,304.8627677497434,243.9552705265853,6.6626617071429965,0.5070881976767506,3.32782883320009,142.22824459790974,83.65903444980658
7.616837363305049,25.20373747627678,6.56992222149455,13.408832811637764,496.67744752226207,185.08856355874389,2.0456807141801767,0.4937044517684027,2.659984627043006,51.315582383709376,28.211409619413267
8.322821939879582,22.407662399576957,6.339716058733562,1.0155779619383396,480.1768330728614,311.733971209854,11.761412487129832,0.26108275498451583,2.180048288803956,91.7534844211695,57.191660488594614
7.378504376534029,19.793063473934627,6.294835331721121,36.31199947960817,426.6877041625777,312.13082041005373,2.086620998553592,0.2688040969630185,0.24069360358934191,117.37860967621322,59.53865070568071
8.338786193488405,22.710814820261366,5.339661667902695,21.87839487789947,359.30501998099646,369.3487664799049,5.910763059040211,0.5036006156823749,2.550338279484294,102.65150799009291,64.75700487172317
6.0,25.85092862206791,9.907676241044996,19.622627993858373,575.8448551699876,405.46351142280395,2.6456427296521547,2.3613960839553583,1.3875153591711755,88.21037064023425,50.01949199707819
7.893141502625134,34.07551038583004,6.419823155419588,20.77816864385677,648.6488535705954,314.6526336854755,9.112831643399543,3.542814756664148,4.49051129178969,38.95002425137751,58.18451527486597
7.452228240942903,23.67074915433723,9.190885337485893,32.38501431835661,391.97262193841556,486.9952983314837,9.533499543506089,5.53855850315254,5.048233241896302,65.70825492698148,69.75806377075594
7.22059558972048,27.007045782375044,9.738368893460413,9.429834814200422,376.53996994142153,340.18112700817625,0.3659041128993053,0.39651415611938856,0.11347213911877813,95.63401014127567,42.923294620569045
7.4550564659213014,25.926096967672617,8.796959616666328,2.6819536295921647,508.94491984943954,288.821614459379,11.026441439443879,3.1967029505417637,3.436738038527837,66.3847779003901,43.185733080896725
6.207458651239465,31.347769730516376,6.223083437107513,11.50986548157094,407.03647443036164,174.9589376807455,6.984120888595128,0.5968149114946704,0.07685262962158387,96.10078379996303,54.59075067499552
7.268196867297493,37.3711959164313,7.726714162605897,16.298618234818026,433.2723359204119,296.3606431715449,6.267635218248612,0.1795958151009065,0.9151057276616221,110.45230226445426,62.58912771525755
7.614267542907048,23.611090521858557,6.956447908496351,16.069146388480807,538.7583782069605,289.7251749129977,0.8971335010948113,3.060618872520781,1.5630825561171362,118.87508657400305,67.73612384181625
8.28673642684491,23.797522508668,5.373336650685769,8.843910494360582,220.87726949912485,406.42743166533234,6.541468937207592,1.5163374877918816,0.3205741347991925,53.2146192656195,38.563676197111214
7.089037869035812,30.698723946810823,7.5838467070988855,0.8509772830444449,608.1962789823203,361.62352616601686,7.592021098157594,0.2700019888648958,2.743314516713594,155.89938164936862,87.43146462382641
6.914903838264088,29.0685117033184,4.877728375912355,5.565643089075533,458.72166291952095,213.85677905306446,1.3651772495978074,0.8427343837705508,0.05,113.02438033662392,66.34959924413724
7.0989457738492785,34.31018296581215,9.137822899230814,30.424289504439194,400.6208226525384,335.5028947769934,12.167949198049369,0.5079530209305191,0.36928621525955835,89.94857538992808,44.23907347988849
7.949241270621245,28.627676833966838,6.163688864862893,10.53779653647698,439.2919014934261,380.4378054556148,0.20458436362338192,2.0022306662164957,1.7387991672629306,122.68609749229921,74.71973396077247
7.597250665795811,24.383185591458233,7.3620873805711105,9.274909656418636,445.4915226024622,457.52282234490497,0.6496486972423786,0.9061015495748643,2.506238998350803,160.9622331599992,84.54364358625948
7.082143877739777,28.657946738115392,7.509918168783056,3.757697383030366,242.25584358660896,399.8753570672653,3.0851366841793255,6.80345850401932,4.969247844172475,46.838396968293914,61.05483688803505
7.707960459868014,30.989166112623085,6.533971047332661,5.514917442637766,629.3925872943882,388.47619888803297,3.430129954375779,0.0844507917769645,2.4449298146241505,83.2421207252594,51.37516427151872
7.458246529608824,29.692169815388137,8.056048842655494,27.08515752070807,454.9590758724742,325.4077395153647,4.144241395043179,0.6577929463421335,2.2281378807833336,18.64705020380015,19.376302452052162
7.981186994319734,28.282733139982838,6.145173418079456,13.176019412952783,503.160255653685,354.94808048811046,0.1,0.9863809915579699,1.0028767984015738,95.77954597944074,53.39652974788592
6.978768143673589,30.800036103151193,8.56833513542304,18.579381516899524,564.1859724688851,432.4554410635543,12.912349951249935,1.04915101623794,0.05,100.96182725775422,56.04630064912471
7.203402712041339,31.261830157005527,4.577236575555853,7.269229757055582,327.460505092764,200.05003422683154,0.18245085993153826,0.5695553082592099,0.25602872744784316,88.82513653671722,49.92900914370943
7.164735108120706,32.219715459668876,7.227483243183541,11.939047888260262,506.8166278842274,288.550460550474,0.6175586128923811,1.959785069004189,1.52952072737393,70.36399287005071,36.293038393239996
6.521891031120729,28.91919449415339,10.490072198304912,3.4263504383560583,417.88306909214475,250.46881261193835,0.1,3.1161302608989625,2.2486596505706125,28.51456451435024,21.820656799245377
7.577672166238746,25.247968638574154,5.199403615709965,14.668119367247812,551.6124930259792,354.12378068535116,3.3467626420824392,4.188435544371009,1.0806746289457896,101.20601050235305,68.36679757872938
7.556633163307934,26.660211588949952,5.780059053055267,6.695034735868347,194.73270955782056,430.7199958085709,10.768720237782931,2.4528520357326427,2.6237026901244773,133.66303451745975,85.10189140059111
7.403068073985477,31.429290349287605,7.925034129386047,7.012493038847703,438.1086839710477,266.2723141951034,4.385824452510377,2.851493200377827,1.4757130058001913,72.26944632799703,45.90888352680261
7.259247719974912,22.323789480557437,7.323247207491276,12.574653372638444,377.6615213059246,104.87260692775058,6.91868884073001,1.1995803152570201,0.15414267692102354,103.20179787069435,39.61015611154657
6.550777554769752,27.659029889928057,7.631134178692407,33.03919856531686,501.8715540760987,282.9001329477977,0.1,2.6220867137188772,0.426426666494795,42.95567059739848,30.79859526532303
7.147612806340785,24.229975344526878,7.880536834265794,0.7937589971075889,506.40530248418423,402.2126358815666,3.1236779928799985,0.5425396475068516,3.6651407181692206,103.71639191077541,57.16534328223447
7.1943712900839385,26.12935170320668,8.142498643411185,20.89803798248582,365.08489262135686,368.38669126548916,2.461508663262085,0.7624401539649246,2.5813338932755387,78.19853106766028,50.669421023739375
6.918633638467029,31.753033381732845,8.997459715521202,4.150229377753627,364.5391362988748,358.53676230295184,2.7643407854116138,0.5716996028153578,4.503061407521523,67.12746148191258,43.02200305128942
7.3032285730003945,26.859945806089566,7.737673582471323,7.042105550734757,436.7201557731205,294.8006028312968,0.2998131926544392,0.9449412407311799,0.2501227276081484,67.18909076351608,30.17630144642999
7.642430514088724,26.20896446670267,6.565736221686624,0.5,342.402932722175,204.88723374021924,4.6135669609346035,0.5044255756893309,9.255349983238926,78.19165253900971,66.08625969255553
8.531711540726318,19.880647365590363,8.210632662164917,4.298045502835666,551.0380434542552,366.3764889462021,2.798435367671254,4.889993758752238,0.4699432407532499,101.47299947077606,55.31083549258646
7.504746687699104,29.358141047122494,10.419787482811389,8.381082737611552,405.69513594630644,244.91463709688378,5.79521347675112,0.562792278332898,0.05,50.635103964134466,17.482818127496458
7.554530234433659,28.90467881513484,6.761259256511368,0.69378783417546,101.16141368140302,516.568706004241,2.656611502403717,0.15478520580259036,11.922211394875937,78.08654005296441,77.88769894018571
7.3553324505403,35.73464625487457,5.245847251592846,8.105944242767695,405.02135320538326,371.3456487519064,0.6471668287823639,1.122410136087515,0.6599933758786732,88.75584666002557,57.32591266275099
6.248737270820575,24.614997942711497,8.99274520471655,31.42574941349494,325.3747414987233,267.7416527701444,4.179417412508494,0.08819110372316624,2.2053578073750444,57.02882326404422,40.80852174225215
7.38409167473047,26.986176474487724,6.783313904883523,1.3364520850898949,254.24690214468654,264.9753277350235,0.7568354175929886,0.17571645268117952,0.388826286562516,143.89995605025052,76.62114000710136
7.436138125964616,27.1222265766984,3.089194817174735,17.349512540865614,301.5088034132913,311.63502140477704,8.235249208167641,0.3715182467845688,1.7360896801554673,64.39513559815975,52.34312320499401
8.877945267491173,33.09853975893564,8.525359018870759,6.324904329567901,463.1290166199564,298.44482701804253,3.79852396168522,0.9364121741644853,4.687543192349008,69.91689259099529,49.13941543272112
7.284583421131327,25.571170104258716,6.0364092652829395,12.776574109441476,609.4368993897878,420.51503979769586,0.6841208199402673,0.8517579519077464,0.771857877995389,60.650761505325065,33.30043113730624
7.580928405400168,27.255596865966528,6.8370400918525105,3.6170984509747823,487.5821368637976,336.7774552769642,13.11642070663473,2.411847612139832,2.2188650904226814,143.95440261414353,93.73181054794915
7.379172938176854,28.735534293724427,7.5975645950242265,2.0849894447421993,377.2195934141113,254.15314349823248,2.9222787008605184,2.01758268685829,0.41627242572357687,106.58715685798444,56.29081366678873
6.698793177428281,26.83974105420361,7.3428994236023195,2.098851241538627,504.7085034204843,490.1396616640204,0.302768698037464,0.833520833419105,1.960567596764842,61.90223981269074,42.11993054595883
8.085693688709013,23.99104873452262,8.27701327085027,0.8771976792080602,394.909162773721,324.43774983682005,3.9429159288430378,0.6090323614052839,0.8203032006079857,123.18694676579906,62.313061302032175
7.851159819612064,26.873404968042383,6.216124532974282,2.4643318041322693,366.64795570042264,389.1955708372007,1.167825615019446,0.570724429708481,0.4745058911216644,96.02096082866635,50.17449532595819
7.874619168225829,30.831342874368975,7.923590436716949,13.095567165435984,311.4764798120419,265.25961432997167,6.5123112820982305,2.230797813463473,0.7513720312460566,97.71760263334505,51.66366221321721
6.8543675271231574,21.38068115265023,6.532815980348949,25.61342582709834,239.7805431897937,352.6804064970071,6.811085806776754,0.08021573627188654,0.3940772108962442,79.66568373742642,48.71026209401524
8.24167658656166,26.59836353366094,8.329858865597505,20.19221475193689,403.20915521286656,347.99989920288755,15.442916456548849,0.019356834433309225,4.643864248072732,67.5175203912908,48.91285020621028
6.558889362324631,22.84945633277372,8.107661471223496,13.867309339637485,468.96641879041584,149.93156371134623,2.7875730015009,2.3811066037492425,1.0122961156997006,100.13298297163804,53.48140766199637
7.752114256280162,31.37770983016179,5.316210336319728,1.4042300857275778,438.40515959821323,501.37475994145757,2.4275614707323063,0.9726805975475791,0.5628150770826598,73.64738310013229,46.75312242146363
8.714273375485988,19.145658928473015,8.954767809115058,4.096158257813157,400.083968646317,436.15800148302924,5.601177306760063,0.21041307525016398,1.1898926964075744,144.50266888725315,64.87788070052284
6.805678204921588,23.484851687277853,6.035265798794714,4.449405956591563,336.5104727163863,284.2524215468611,0.5684237687629832,0.4029292540714763,0.7729025448481908,51.92126684270688,25.530965890032245
7.060221362238337,27.697453437790344,8.45450403690606,3.4514960315544227,522.9895430021962,220.79572335897302,3.1667066684833234,4.043529370836423,2.7284337744484155,136.08470318564835,79.76985150268253
7.459790819052585,33.044858131554534,7.661117164122413,8.68341669140792,291.9441696064098,351.2805452423197,3.1608144177969657,2.9438534538862617,7.096143031740013,86.66043453606598,71.09881717265058
7.097914607530281,25.704123825171553,10.30873061823122,9.202914995278128,543.123349661217,327.8027929472957,0.3749274443850821,1.8557001366524748,1.1526266364882531,98.97257202063318,41.66420980106359
6.46960194136032,23.501602129880606,6.597761231730666,5.2971988550070925,329.73395772879303,352.01020537069064,2.165029948538855,0.9873224083198585,3.947043324590407,114.99473299888304,69.89567513049175
7.441137784883617,34.465206812482656,6.371229766987245,5.239553385417985,359.7077715176358,337.2419656574681,7.677047906478092,1.101965435552403,1.668790591860861,71.09252114986691,49.1846708568933
6.762617771764337,19.483937448126902,6.965044709402081,21.16195501172505,273.98577712611876,365.56168903753337,7.7560374730814585,5.548063526597533,0.34213583067013303,115.9274515409591,72.79986416509317
7.68415545838111,16.10537319520963,6.454276390898304,18.68743219522894,389.8317423737236,450.2575129452626,0.41805534085904594,5.061998691332511,2.346387694725757,10.0,27.93284194517965
6.848345459459718,27.980065025239995,8.43989542349569,4.414491911480445,567.0374950173575,371.12928846157814,0.3804126890179207,0.3636215301471181,1.44076749072495,68.40031400334183,45.226333693166744
8.329960643010525,23.74075599041325,4.090640904814142,29.411412582033996,511.87537061327475,225.5310050981053,1.2190171178520475,2.499842516853698,2.1031131026502137,62.278115779768044,43.72205122441898
6.930048024598258,21.40445232291179,5.103371645536562,36.64415512615206,567.4106534433643,442.6306567441207,8.310287164740721,0.3295542152514404,4.4088744786067116,52.39481962884715,56.053721582346306
7.206763090276595,29.18760401284709,5.077954741157452,4.747529637453483,512.6571055120723,467.6553107139458,0.5520058630336385,0.3603153136390913,1.1611896310804546,83.55135485763147,53.231431270434285
7.888110330421802,27.097103211970396,8.710553665552435,5.251365685490238,317.55962057635566,603.6851061060877,5.091817026761576,1.6909484203595486,4.6288624284360465,101.57249904545084,73.44630891368622
6.661481410139627,23.461646161684723,10.079104070647466,8.453753469250321,410.3052930806931,218.8855370084362,0.4266259518829438,0.778793579705759,2.777948010576462,111.07979995497918,53.67110258188205
7.536475960762478,20.238630205980975,6.8119914066325515,33.98721125377624,356.3761045059045,341.85938118352476,3.903503272850124,4.022355034297356,1.3412256966290939,97.22630271601223,69.24595770608596
8.184285652569457,29.92605797726065,6.6961208982579805,25.080637330713444,609.6689884846849,132.61111671299113,1.760644240305092,0.1398346015865982,1.8487573811116402,70.0291960531936,33.080583869380945
6.4355100592632635,28.925905300813973,7.126093893603726,1.2986146297686512,306.38536242884265,369.78342407412885,6.221957880645404,1.074702446609579,0.7878077919879488,101.07049313475501,53.73233421554286
7.510780315119383,25.55370861299278,9.091380944694743,5.985396002808572,557.2437227266932,270.66197316499046,1.0646763082741177,3.7611247062787188,8.22061861526115,93.72857084552552,77.75916356384614
7.555929676549055,34.309866482214495,5.330764358456967,9.672329177618085,557.1544644130523,493.11012153424576,4.077746244711234,3.5168876284211503,2.2013357782379877,118.08168503808048,85.51307484431318
7.869093723066387,21.184618551532314,7.429064168922613,8.393181993408819,669.5544242059304,250.28465269832765,1.0750881818589448,0.2553450167478202,0.08967436525506758,113.3081010879455,54.67537220745223
6.657829573473151,19.135136730838674,8.755355733608374,2.5860199200981295,400.83760888446034,167.97352658294645,5.00230540711068,0.6850690002776998,0.7908966057052004,90.91429241761887,28.963341814593203
6.607726032149435,22.8864136855344,7.901969505891722,23.492360843470237,535.4786591496195,277.58626333677324,8.275685399788113,1.44791188488542,1.9526889626834352,63.08240981516229,43.88785244929129
7.713164939370139,25.79486292640026,7.341246909877738,13.559035658256681,723.7982203846611,142.20610059045762,0.5423708587673695,0.26044990682754077,0.11596444737815971,70.41149532503758,33.622853440087944
7.578190803939912,27.09502752195211,8.801882966620854,21.83512219559329,375.8829987679564,387.5989509056579,8.057483306595348,5.164068739142331,0.05,73.506319210859,51.61639689713362
7.550295710207526,24.914437739646516,2.1341818726013733,23.48790008166514,265.79517029611685,134.14252583693116,3.601425979371886,3.693238933030755,1.1957621471910915,80.54200998251233,58.51144390124211
7.6078689256981855,27.584249284314335,8.220175575155634,16.556871686037013,224.39879593106835,322.5611823064843,0.5437851828781731,0.2739927442822745,0.8090016854010477,98.0415128276926,47.74450247312451
6.991985167052906,20.368072591143,5.822663770370637,6.940918166856926,535.5254434633598,132.9969362129423,2.23126262410007,0.19372088766244128,1.1535698026293217,111.45523170384175,49.17643983966497
7.539352218296602,32.49694071832967,3.7048607856583775,11.316137513124598,224.02197503296995,291.1731975917022,0.7015122834588071,0.1339166140267399,0.6095026804357184,88.46643920953866,50.579158974655066
